country_code,country_name,year,debt_to_gdp,electricity_access,exports_to_gdp,fdi_pct_gdp,gdp_growth,imports_to_gdp,industry_value_added,inflation,real_interest_rate,unemployment,debt_to_gdp_score,inflation_score,imports_to_gdp_score,unemployment_score,gdp_growth_score,electricity_access_score,fdi_pct_gdp_score,debt_sustainability,macro_stability,external_vulnerability,growth_capacity,development_capacity,sovereign_risk_score,risk_band,fx_change,fx_volatility,inflation_change,fx_pressure_score,fx_volatility_score,inflation_pressure_score,debt_pressure_score,market_risk_score,composite_risk_score,composite_risk_band
NGA,Nigeria,2014,,54.2,,0.817478467870197,6.30971865525431,,24.6436085906069,8.04741087967907,11.3562130249595,3.9,,21.919811822226745,,5.425017277125087,37.898690208051974,50.71982281284606,91.28358345078573,,21.919811822226745,91.28358345078571,22.821627775835914,50.71982281284606,37.17570080545159,Moderate Risk,,18.46861272226486,-0.4481075029776189,,41.296874963036586,44.705677976601,,,,Unknown
NGA,Nigeria,2015,,52.5,,0.621501637000126,2.65269329543001,,20.160782897492,9.00943498007706,13.5961532451283,4.134,,24.41868525582943,,6.16008041716404,55.81121676409049,52.60243632336656,93.30191298713044,,24.41868525582943,93.30191298713044,32.75890346016035,52.60243632336657,42.66407764536955,Moderate Risk,-7.889908256880728,6.665505218395462,0.9620241003979899,69.18091551664179,13.20149597928571,48.29342839117472,,,,Unknown
NGA,Nigeria,2016,,59.3,,0.853395742751916,-1.61686894906509,,18.17313172689,15.6968126387972,6.68623362327285,4.499,,41.78925878400881,,7.306653263805993,76.72401871711065,45.071982281284605,90.9136780061628,,41.78925878400881,90.9136780061628,44.49452761379063,45.071982281284605,50.87742476019349,Moderate Risk,-34.462151394422314,26.916107683547004,6.6873776587201395,31.491639734581284,61.404763696807954,62.86025290122714,,,,Unknown
NGA,Nigeria,2017,,54.4,,0.642182922336257,0.805886619102438,,22.3151171946859,16.5022662139641,5.79056686533675,4.83,,43.8814377015143,,8.346422064459384,64.85708611928035,50.498338870431894,93.08892021212655,,43.8814377015143,93.08892021212654,38.619992093827754,50.498338870431894,50.10754921333363,Moderate Risk,-14.893617021276595,13.325019105877194,0.805453575166899,59.24706425116027,29.053386378065362,47.89507126942582,,,,Unknown
NGA,Nigeria,2018,,56.5,,0.183821495682229,1.92275734200614,,25.7333065832929,12.0951065173432,6.05597715767894,5.069,,32.43376785730314,,9.097191681849596,59.38652616542879,48.17275747508306,97.80950070947253,,32.43376785730314,97.80950070947253,36.03790658376701,48.17275747508306,46.25290587306802,Moderate Risk,-1.4285714285714346,5.56410909838614,-4.407159696620898,78.34548263212481,10.579801532060666,34.63279462652183,,,,Unknown
NGA,Nigeria,2019,,55.4,,0.344961215904222,2.20842927714892,,21.0040409408605,11.3964223378116,-25.7765299378193,5.206,,30.61892420215176,,9.527549161274111,57.98727250403065,49.390919158361015,96.14995220387395,,30.618924202151764,96.14995220387395,35.488115237750826,49.390919158361015,45.45782690785008,Moderate Risk,0.7246376811594235,4.414127937555228,-0.6986841795316003,81.39953010312801,7.842458291975257,44.06814416554608,,,,Unknown
NGA,Nigeria,2020,,55.4,,0.398484830422215,-6.36889840510109,,18.3649963095652,13.2460234276597,2.14785084959324,5.714,,35.423293473432906,,11.123327260162093,100.0,49.390919158361015,95.59872228759258,,35.423293473432906,95.59872228759258,58.73583051364668,49.390919158361015,56.54725683883994,Moderate Risk,-4.6762589928057485,7.5191894020288395,1.8496010898481003,73.73905962038204,15.233552424061028,50.55166067548266,,,,Unknown
NGA,Nigeria,2021,,59.5,,0.543909122152652,1.10925253938163,,18.2539292138778,16.9528457221608,-1.02433535391556,5.404,,45.0518253896114,,10.149525664383994,63.371165304266064,44.85049833887044,94.10102410562664,,45.051825389611395,94.10102410562662,38.66111832860652,44.85049833887044,49.74180900998422,Moderate Risk,-8.301886792452839,8.337584732152157,3.706822294501098,68.59657747024141,17.181609488762735,55.276926126592485,,,,Unknown
NGA,Nigeria,2022,,60.5,,-0.0288727652154093,4.31882949523192,,19.1690558860792,18.8471877843274,3.96855873884367,3.827,,49.9724100728287,,5.195702707796696,47.650291971826356,43.74307862679956,100.0,,49.972410072828694,100.0,27.939232670669725,43.74307862679956,47.261101247843406,Moderate Risk,-8.230452674897105,1.8643267002275852,1.8943420621666007,68.69789748838481,1.7730708808657543,50.66549362667663,,,,Unknown
NGA,Nigeria,2023,,61.2,,0.384195197914633,3.32684556421316,,19.1302382465391,24.659550203114,2.87664578502372,3.074,,65.07011711443792,,2.83030721869699,52.50914220096195,42.967884828349945,95.74588859916891,,65.07011711443792,95.74588859916891,29.443968816338934,42.967884828349945,51.255014684735784,Moderate Risk,-49.32735426008969,36.19051442979998,5.812362418786602,10.407280109372467,83.48098153181553,60.63398105375217,,,,Unknown
NGA,Nigeria,2024,,,,0.428249682662515,4.06236408888319,,18.1967486361818,33.2420966545406,,3.045,,87.36342277201807,,2.7392096500596845,48.90648873009754,,95.29217951845595,,87.36342277201807,95.29217951845595,27.471680585794246,,58.833401097912926,Moderate Risk,-42.47787610619469,43.13029448940162,8.582546451426602,20.122375284782297,100.0,67.68206712441257,,,,Unknown
NGA,Nigeria,2025,,,,,,,,,,3.064,,,,2.798894263994472,,,,,,,2.798894263994472,,,Unknown,6.153846153846154,9.727267440210502,,89.1001571953247,20.489523301905994,,,,,Unknown
